timestamp,S0-iMC0.MEM_BW_TOTAL,S0-iMC1.MEM_BW_TOTAL,S0-iMC2.MEM_BW_TOTAL
9.928077331,2.93762207031,2.94787597656,4.96472167969
10.028801705,0.072509765625,0.0662231445312,1.52410888672
10.129521893,0.0662841796875,0.0716552734375,1.54956054688
10.230233082,0.0484619140625,0.043212890625,1.47314453125
10.330936756,0.0311889648438,0.0250854492188,1.44458007812
10.431645449,0.0243530273438,0.02294921875,1.41772460938
10.532371811,0.0391845703125,0.0382080078125,1.47216796875
10.633081675,0.0369873046875,0.0361328125,1.46405029297
10.733785516,0.0260009765625,0.0245971679688,1.4453125
10.834500362,0.03271484375,0.02880859375,1.43707275391
10.935214169,2.82177734375,2.81854248047,4.68438720703
11.035914931,0.0342407226562,0.0308837890625,1.45910644531
11.136616633,0.02392578125,0.0277099609375,1.41491699219
11.237325778,0.029052734375,0.0270385742188,1.45446777344
11.338026949,0.0254516601562,0.0224609375,1.41748046875
11.438725685,0.0232543945312,0.0179443359375,1.40905761719
11.539423360,0.0253295898438,0.0196533203125,1.41644287109
11.640149146,0.0247802734375,0.0187377929688,1.40997314453
11.740850003,0.0256958007812,0.0219116210938,1.44000244141
11.841551769,0.02783203125,0.0271606445312,1.43231201172
11.942262278,2.77856445312,2.7744140625,4.72314453125
12.042960184,0.0374145507812,0.0352172851562,1.45922851562
12.143659407,0.0289306640625,0.0260009765625,1.41790771484
12.244400776,0.0278930664062,0.0263061523438,1.44775390625
12.345110748,0.0269165039062,0.02685546875,1.41271972656
12.445812145,0.023681640625,0.0208129882812,1.40588378906
12.546511983,0.0302124023438,0.0258178710938,1.44891357422
12.647217003,0.0228271484375,0.017578125,1.41229248047
12.751899410,0.0237426757812,0.0203857421875,1.439453125
12.852172205,2.87670898438,2.87927246094,4.80352783203
