time elapsed,timestamp,S0.iMC0.MEM_BW_TOTAL,S0.iMC1.MEM_BW_TOTAL,S0.iMC2.MEM_BW_TOTAL,totalmembw
14619,1469.669733,1.92E-05,1.79E-05,0.001357436,0.013945103
14620,1469.769987,1.96E-05,1.86E-05,0.001358569,0.013967156
14621,1469.870236,2.04E-05,1.84E-05,0.001388669,0.014274716
14622,1469.970493,0.001894474,0.001889467,0.004228234,0.080121756
14623,1470.070746,5.32E-05,5.16E-05,0.001521528,0.016263127
14624,1470.170993,2.62E-05,2.24E-05,0.001399457,0.014480352
14625,1470.271242,2.45E-05,2.04E-05,0.001421988,0.014668703
14626,1470.371496,2.50E-05,1.83E-05,0.001390159,0.014334917
14627,1470.471752,2.18E-05,1.69E-05,0.001362801,0.014015436
14628,1470.571999,2.20E-05,1.72E-05,0.001388431,0.014276505
14629,1470.672245,2.07E-05,2.93E-05,0.00137651,0.01426518
14630,1470.772497,2.25E-05,1.73E-05,0.001379192,0.014190674
14631,1470.872755,2.22E-05,1.64E-05,0.0013659,0.014044642
14632,1470.973596,0.003985107,0.003961086,0.007598102,0.155442953
14633,1471.074326,0.000169575,0.000167608,0.001726329,0.020635128
14634,1471.175034,3.95E-05,3.78E-05,0.001415074,0.014924407
14635,1471.275745,3.73E-05,3.80E-05,0.001454353,0.015296936
14636,1471.376446,2.71E-05,2.47E-05,0.00140208,0.014538169
14637,1471.477156,2.64E-05,2.33E-05,0.001385093,0.01434803
14638,1471.577857,3.32E-05,3.00E-05,0.001435399,0.014986396
14639,1471.678563,2.91E-05,3.25E-05,0.001389027,0.014506578
14640,1471.779257,2.47E-05,2.25E-05,0.00139904,0.014462471
14641,1471.879973,3.15E-05,2.82E-05,0.001410246,0.014699697
14642,1471.980791,0.007906854,0.007898688,0.010936618,0.267421603
14643,1472.081494,0.000285566,0.000282586,0.001932502,0.025006533
14644,1472.182187,6.45E-05,5.94E-05,0.00145936,0.015832186
14645,1472.282888,5.92E-05,5.43E-05,0.001505077,0.016185641
14646,1472.383592,3.50E-05,2.91E-05,0.001398921,0.014631152
14647,1472.484291,3.41E-05,3.13E-05,0.00140357,0.014689565
14648,1472.584985,3.40E-05,3.29E-05,0.001417994,0.014848709
14649,1472.685678,3.58E-05,3.62E-05,0.001414955,0.014870167
14650,1472.786386,3.05E-05,2.84E-05,0.001408458,0.014674067
14651,1472.887093,2.87E-05,2.71E-05,0.001390338,0.014461279
14652,1472.987632,0.00288862,0.002891362,0.004819334,0.105993152
14653,1473.088189,4.16E-05,4.08E-05,0.001443505,0.015259385
14654,1473.188438,2.49E-05,1.95E-05,0.001375198,0.014195442
14655,1473.288696,3.36E-05,3.11E-05,0.001420438,0.014850497
14656,1473.388955,2.35E-05,2.24E-05,0.001378596,0.01424551
14657,1473.489213,2.72E-05,2.12E-05,0.001371086,0.014194846
14658,1473.589467,3.00E-05,2.44E-05,0.001408994,0.014634132
14659,1473.689718,2.30E-05,3.00E-05,0.001382828,0.014358759
14660,1473.789969,2.69E-05,2.31E-05,0.00140357,0.014535189
14661,1473.890234,3.97E-05,3.45E-05,0.001417041,0.01491189
14662,1473.990898,0.008024633,0.008015811,0.010971367,0.270118117
14663,1474.091436,0.000302374,0.000296533,0.001969457,0.025683641
14664,1474.19197,6.63E-05,5.90E-05,0.001466632,0.015919805
14665,1474.29251,0.000103593,9.95E-05,0.001602054,0.018051267
14666,1474.393048,5.13E-05,4.86E-05,0.001464605,0.015645027
14667,1474.493583,3.43E-05,3.24E-05,0.001409352,0.014760494
14668,1474.594114,4.07E-05,3.68E-05,0.001416743,0.014942288
14669,1474.694658,3.30E-05,3.49E-05,0.00140059,0.014685392
14670,1474.795193,2.61E-05,2.53E-05,0.001404703,0.014560819
14671,1474.895732,2.55E-05,2.25E-05,0.001382589,0.014306307
14672,1474.99635,0.005462706,0.005479693,0.007905841,0.188482404
14673,1475.096987,0.001245141,0.001257837,0.002687216,0.051901937
14674,1475.197594,0.001174808,0.001201093,0.002574801,0.049507022
14675,1475.298196,0.00111866,0.00113672,0.002538323,0.047937036
14676,1475.398803,0.001100957,0.001110554,0.002466977,0.046784878
14677,1475.499404,0.001090884,0.001110196,0.002486348,0.046874285
14678,1475.600001,0.001083195,0.001095414,0.002461016,0.046396255
14679,1475.700597,0.001084208,0.001103222,0.002479613,0.046670437
14680,1475.801194,0.001078129,0.001090467,0.002464175,0.04632771
14681,1475.90179,0.001064122,0.001066327,0.002423346,0.045537949
14682,1476.002399,0.001067519,0.001072407,0.002451718,0.045916438
14683,1476.103002,0.001051664,0.001055717,0.002428472,0.045358539
14684,1476.203602,0.001051605,0.001061261,0.002409458,0.045223236
14685,1476.304194,0.001052558,0.00105983,0.00243932,0.045517087
14686,1476.404791,0.001059115,0.001064062,0.002419949,0.045431256
14687,1476.505387,0.001730442,0.001740098,0.00399822,0.0746876
14688,1476.60598,0.001083672,0.001089811,0.002467513,0.046409965
14689,1476.706594,0.001075447,0.001079321,0.002440274,0.045950413
14690,1476.807192,0.001069784,0.001081944,0.002454579,0.046063066
14691,1476.907784,0.001283705,0.001292527,0.002955496,0.055317283
14692,1477.008374,0.00106734,0.001072526,0.002456784,0.045966506
14693,1477.108967,0.001067817,0.001076877,0.002455354,0.046000481
14694,1477.209566,0.001059771,0.001060247,0.002421439,0.045414567
14695,1477.310162,0.001054585,0.001065075,0.002446055,0.045657158
14696,1477.410765,0.001051605,0.001058042,0.002422631,0.045322776
14697,1477.511362,0.001047671,0.001056671,0.002455056,0.045593977
14698,1477.611955,0.001049221,0.001055658,0.00241369,0.045185685
14699,1477.712549,0.001106679,0.001114547,0.002659678,0.048809052
14700,1477.813137,0.001053572,0.001056373,0.002417326,0.045272708
14701,1477.913732,0.001058042,0.001069188,0.002428532,0.045557618
14702,1478.014328,0.001046777,0.001048028,0.002418876,0.045136809
14703,1478.11492,0.001048625,0.001046121,0.002405703,0.045004487
14704,1478.215519,0.001045227,0.001053214,0.0024423,0.045407414
14705,1478.316117,0.001049697,0.001052022,0.002447546,0.045492649
14706,1478.416711,0.001038432,0.001047671,0.002394259,0.044803619
14707,1478.517299,0.001035929,0.001043618,0.002420545,0.045000911
14708,1478.617896,0.001041889,0.001042962,0.002408743,0.044935942
14709,1478.718501,0.001051486,0.001051962,0.002422929,0.045263767
14710,1478.819098,0.001031697,0.001048803,0.002407134,0.044876337
14711,1478.919693,0.001042724,0.001047671,0.002412856,0.045032501
14712,1479.020288,0.0010432,0.00105238,0.002430975,0.045265555
14713,1479.120887,0.001044154,0.001047194,0.00240773,0.044990778
14714,1479.221484,0.001033783,0.001036406,0.00241828,0.044884682
14715,1479.322084,0.001026213,0.001033247,0.002391696,0.044511557
14716,1479.422689,0.001037121,0.001044452,0.002408564,0.044901371
14717,1479.52329,0.001242816,0.001251817,0.002908826,0.054034591
14718,1479.623885,0.001037419,0.001043558,0.002414763,0.044957399
14719,1479.72448,0.001033723,0.001033962,0.002429724,0.044974089
14720,1479.825067,0.001029551,0.001040518,0.002397895,0.044679642
14721,1479.925663,0.001033008,0.001033783,0.002391934,0.044587255
14722,1480.026224,0.001040816,0.001042366,0.002429008,0.045121908
14723,1480.126822,0.001035452,0.001038492,0.002388418,0.044623613
14724,1480.227415,0.001028538,0.001042902,0.002413094,0.044845343
14725,1480.328014,0.001029491,0.001034856,0.002389491,0.044538379
14726,1480.428605,0.001035571,0.00103718,0.002394319,0.044670701
14727,1480.529197,0.001052439,0.001056612,0.002462447,0.045714974
14728,1480.62979,0.001030922,0.001028419,0.002388239,0.044475794
14729,1480.7304,0.001023471,0.001037478,0.002409399,0.044703484
14730,1480.831,0.001020253,0.001029789,0.002376616,0.044266582
14731,1480.93159,0.001040995,0.001036525,0.002395034,0.044725537
14732,1481.03218,0.001028836,0.001031041,0.002404571,0.044644475
14733,1481.132775,0.001024961,0.001034796,0.002383471,0.044432282
14734,1481.233373,0.001031995,0.001032472,0.002408624,0.044730902
14735,1481.333973,0.001023173,0.001025259,0.00238663,0.044350624
14736,1481.43461,0.001029134,0.001025736,0.002398849,0.044537187
14737,1481.535202,0.001038194,0.001031518,0.00239563,0.044653416
14738,1481.635794,0.001033902,0.001030087,0.002382517,0.044465065
14739,1481.736388,0.001024246,0.001019716,0.002400517,0.044444799
14740,1481.836981,0.001028657,0.00102067,0.002383769,0.044330955
14741,1481.937566,0.00101912,0.001030028,0.002397716,0.044468641
14742,1482.038161,0.001041889,0.001024246,0.002376258,0.044423938
14743,1482.138759,0.00103575,0.001028955,0.002392054,0.044567585
14744,1482.239352,0.001024365,0.001027822,0.002404988,0.044571757
14745,1482.33995,0.001018405,0.001026154,0.002378821,0.044233799
14746,1482.440549,0.001017988,0.001027763,0.002396524,0.044422746
14747,1482.541142,0.001019895,0.001034856,0.002377808,0.04432559
14748,1482.641739,0.001019955,0.001017094,0.002364039,0.044010878
14749,1482.742351,0.001023591,0.001021326,0.002396405,0.044413209
14750,1482.842944,0.001038074,0.001033843,0.002396464,0.044683814
14751,1482.943536,0.001019001,0.001030564,0.002397656,0.044472218
14752,1483.044141,0.001021922,0.001027346,0.002390921,0.044401884
14753,1483.144734,0.001033723,0.001028478,0.002386987,0.044491887
14754,1483.245325,0.001030624,0.001031756,0.002403617,0.044659972
14755,1483.345918,0.001024485,0.001024961,0.002368033,0.04417479
14756,1483.446519,0.001025558,0.001019895,0.002403438,0.044488907
14757,1483.547112,0.001029074,0.001027405,0.002371609,0.044280887
14758,1483.647703,0.001023829,0.001029074,0.002382636,0.044355392
14759,1483.748296,0.001023233,0.001030028,0.002399564,0.044528246
14760,1483.848893,0.001024067,0.001028359,0.002389073,0.044414997
14761,1483.949491,0.001060665,0.001060247,0.002435863,0.045567751
14762,1484.050091,0.001019716,0.0010221,0.002401412,0.044432282
14763,1484.150694,0.001029551,0.001036286,0.002383113,0.044489503
14764,1484.251293,0.001026511,0.001032174,0.002402067,0.04460752
14765,1484.351881,0.001026988,0.001022816,0.002383709,0.044335127
14766,1484.452487,0.001058042,0.001064241,0.002479613,0.046018958
14767,1484.553085,0.001048088,0.001053095,0.002471685,0.045728683
14768,1484.653681,0.00102967,0.001019537,0.002368569,0.044177771
14769,1484.754282,0.001023114,0.001021624,0.002407253,0.044519901
14770,1484.854874,0.001021564,0.001024246,0.002380073,0.044258833
14771,1484.955468,0.001020432,0.001036346,0.002410293,0.044670701
14772,1485.056058,0.001025438,0.001032054,0.002377093,0.044345856
14773,1485.156648,0.00102973,0.00102663,0.00239408,0.044504404
14774,1485.257247,0.001032531,0.001026273,0.002384007,0.04442811
14775,1485.357849,0.0010221,0.001019537,0.00238061,0.044222474
14776,1485.458451,0.001026034,0.001020432,0.002390802,0.044372678
14777,1485.559049,0.001038611,0.001048446,0.0024001,0.044871569
14778,1485.65964,0.001022398,0.001026094,0.002386212,0.044347048
14779,1485.760229,0.001030207,0.00103724,0.002394557,0.044620037
14780,1485.860825,0.001026571,0.001024306,0.002367675,0.044185519
14781,1485.961418,0.001023412,0.001027226,0.002389073,0.044397116
14782,1486.06201,0.001021862,0.001027763,0.002380729,0.044303536
14783,1486.162614,0.001054287,0.001057506,0.002491057,0.046028495
14784,1486.263205,0.001019239,0.001021981,0.002385318,0.044265389
14785,1486.3638,0.001024604,0.001019001,0.002379537,0.044231415
14786,1486.464391,0.001018524,0.001016259,0.002391577,0.044263601
14787,1486.564985,0.001030266,0.001024902,0.002382815,0.04437983
14788,1486.665578,0.001024127,0.001017272,0.002385199,0.044265985
14789,1486.766176,0.001024723,0.001018107,0.002372265,0.044150949
14790,1486.866779,0.00110805,0.001105547,0.002543449,0.047570467
14791,1486.967375,0.001033962,0.001022756,0.002405226,0.044619441
14792,1487.067967,0.001025856,0.00102371,0.002380669,0.044302344
14793,1487.168562,0.001029611,0.001023769,0.002389014,0.044423938
14794,1487.269154,0.001019716,0.001018167,0.002373517,0.044113994
14795,1487.36975,0.001027167,0.001018524,0.002368212,0.044139028
14796,1487.470347,0.001040161,0.001041412,0.002474844,0.045564175
14797,1487.57094,0.001026094,0.001021504,0.002387047,0.044346452
14798,1487.671565,0.001027942,0.001025081,0.002400696,0.044537187
14799,1487.77216,0.001030862,0.001025319,0.002385736,0.044419169
14800,1487.872753,0.0010252,0.00102514,0.002370179,0.044205189
14801,1487.973346,0.001024246,0.001014054,0.00238663,0.044249296
14802,1488.073938,0.001022756,0.001030862,0.002376378,0.04429996
14803,1488.174554,0.001015782,0.001011789,0.002395988,0.044235587
14804,1488.275132,0.001029789,0.001026869,0.002390146,0.044468045
14805,1488.375727,0.001025259,0.0010252,0.00237143,0.044218898
14806,1488.476323,0.001032114,0.001023948,0.002392173,0.04448235
14807,1488.576916,0.001018167,0.001028061,0.00237298,0.044192076
14808,1488.677511,0.001025081,0.001022577,0.002398312,0.044459701
14809,1488.778107,0.001024306,0.001025736,0.002372086,0.044221282
14810,1488.878715,0.001021504,0.00102371,0.002395391,0.044406056
14811,1488.979311,0.001019239,0.001012027,0.002379298,0.044105649
14812,1489.079905,0.001026034,0.001021206,0.002368093,0.044153333
14813,1489.180496,0.001022398,0.001021564,0.00237143,0.044153929
14814,1489.281088,0.001015842,0.001024246,0.002371013,0.044111013
14815,1489.38168,0.00102061,0.001009941,0.002385318,0.044158697
14816,1489.482224,0.001029551,0.001022398,0.002407253,0.044592023
14817,1489.58282,0.001026034,0.001016617,0.002371252,0.044139028
14818,1489.683411,0.001015902,0.001012266,0.002388358,0.044165254
14819,1489.784005,0.001021683,0.001011908,0.002369046,0.044026375
14820,1489.884673,0.001020193,0.00101769,0.002386153,0.044240355
14821,1489.985013,0.001382649,0.001387358,0.00490886,0.076788664
14822,1490.085349,2.89E-05,2.96E-05,0.000185013,0.00243485
14823,1490.185724,1.19E-05,1.10E-05,0.000191391,0.002143383
14824,1490.286313,1.08E-05,1.13E-05,0.000165343,0.001874566
14825,1490.386891,8.29E-06,7.93E-06,0.00016892,0.00185132
14826,1490.487474,5.48E-06,7.63E-06,0.000129402,0.001425147
14827,1490.588048,6.74E-06,6.44E-06,0.000141919,0.001550913
14828,1490.688621,1.11E-05,1.00E-05,0.000176489,0.00197649
14829,1490.789196,6.02E-06,4.47E-06,0.000142872,0.001533628
14830,1490.889778,5.19E-06,4.11E-06,0.000162601,0.001718998
14831,1490.990353,6.50E-06,4.29E-06,0.000142515,0.001533031
14832,1491.090928,6.85E-06,6.08E-06,0.000141501,0.001544356
14833,1491.191502,4.89E-06,2.98E-06,0.000155151,0.001630187
14834,1491.292078,4.17E-06,3.10E-06,0.000133812,0.001410842
14835,1491.392656,7.27E-06,3.46E-06,0.000161111,0.001718402
14836,1491.493234,5.96E-06,3.16E-06,0.00013566,0.001447797
14837,1491.593803,9.72E-06,6.68E-06,0.000152528,0.001689196
14838,1491.694379,1.28E-05,1.20E-05,0.000182033,0.002067685
14839,1491.794964,3.81E-06,4.71E-06,0.000124395,0.001329184
14840,1491.895533,4.47E-06,6.56E-06,0.000200391,0.002114177
14841,1491.996102,7.33E-06,7.45E-06,0.000135124,0.001499057
14842,1492.096673,8.52E-06,8.40E-06,0.000170827,0.001877546
14843,1492.197252,4.29E-06,5.01E-06,0.000134587,0.001438856
14844,1492.297827,4.65E-06,7.57E-06,0.00018084,0.001930594
14845,1492.398434,6.14E-06,5.84E-06,0.000163138,0.001751184
14846,1492.499045,5.79E-05,5.85E-05,0.00025177,0.003681779
14847,1492.599615,5.25E-06,4.05E-06,0.000163078,0.001723766
14848,1492.700176,2.05E-05,1.63E-05,0.001266897,0.013037324
14849,1492.800691,1.50E-05,1.38E-05,0.000175774,0.002046227
14850,1492.901222,2.35E-05,1.72E-05,0.001392543,0.014331937
14851,1493.001727,2.15E-05,1.62E-05,0.00137043,0.014081001
14852,1493.102287,2.09E-05,1.59E-05,0.00138253,0.014193654
14853,1493.202797,1.46E-05,2.38E-05,0.001377523,0.014159083
14854,1493.303302,2.10E-05,1.57E-05,0.001369953,0.014067292
14855,1493.403828,2.18E-05,1.62E-05,0.001381814,0.01419723
14856,1493.504413,2.17E-05,1.88E-05,0.001377285,0.014178157
14857,1493.604954,3.50E-05,3.58E-05,0.000831723,0.009025931
14858,1493.70552,4.71E-06,5.13E-06,0.000131607,0.001414418
14859,1493.806024,3.70E-06,4.35E-06,0.000129879,0.001379251
14860,1493.906571,2.39E-05,1.94E-05,0.001393378,0.014367104
14861,1494.007081,1.97E-05,1.72E-05,0.001369476,0.01406312
14862,1494.107645,2.09E-05,1.77E-05,0.001395166,0.014337897
14863,1494.208164,2.21E-05,2.58E-05,0.001377165,0.014250278
14864,1494.30867,1.95E-05,1.58E-05,0.001366258,0.014015436
14865,1494.40918,2.09E-05,1.62E-05,0.001402617,0.014396906
14866,1494.509753,1.98E-05,1.65E-05,0.001366794,0.014031529
14867,1494.61035,0.000107408,0.000103593,0.000470281,0.006812811
14868,1494.710903,7.15E-06,4.89E-06,0.000134289,0.001463294
14869,1494.811403,4.17E-06,2.56E-06,0.000117242,0.001239777
14870,1494.911901,2.02E-05,1.65E-05,0.001384556,0.014212132
14871,1495.0124,1.94E-05,1.75E-05,0.001368284,0.014051795
14872,1495.112911,1.85E-05,1.85E-05,0.001388609,0.014255643
14873,1495.213416,1.91E-05,1.84E-05,0.001364708,0.014022589
14874,1495.313919,1.97E-05,1.81E-05,0.001366913,0.014046431
14875,1495.414453,1.88E-05,1.79E-05,0.001394868,0.014315248
14876,1495.514956,1.98E-05,1.79E-05,0.001363099,0.014008284
14877,1495.615528,1.88E-05,1.75E-05,0.001389802,0.014260411
14878,1495.716092,1.27E-05,1.10E-05,0.000864089,0.008877516
14879,1495.81659,2.98E-06,2.15E-06,0.000143945,0.001490712
14880,1495.917087,1.82E-05,1.53E-05,0.001389503,0.014230013
14881,1496.017587,2.10E-05,1.55E-05,0.001372874,0.014093518
14882,1496.11809,2.11E-05,1.60E-05,0.001385331,0.014224052
14883,1496.218669,1.57E-05,2.30E-05,0.001364529,0.014032125
14884,1496.319178,5.36E-06,3.52E-06,0.00015682,0.001657009
14885,1496.419679,2.12E-05,1.56E-05,0.001369715,0.014064312
14886,1496.520184,2.20E-05,1.61E-05,0.001370966,0.014090538
14887,1496.620752,2.06E-05,1.54E-05,0.001383364,0.014193654
14888,1496.721327,2.04E-05,1.79E-05,0.000805199,0.008434653
14889,1496.8219,4.77E-06,4.53E-06,0.000155747,0.001650453
14890,1496.922522,4.84E-05,4.97E-05,0.000461638,0.005597472
14891,1497.023037,4.05E-06,3.40E-06,0.000130951,0.00138402
14892,1497.123547,3.11E-05,2.73E-05,0.001405656,0.014640093
14893,1497.224051,1.98E-05,2.04E-05,0.00136137,0.014015436
14894,1497.324564,1.87E-05,1.77E-05,0.001381516,0.014178753
14895,1497.42507,1.94E-05,1.74E-05,0.001371622,0.014084578
14896,1497.525579,6.38E-05,5.91E-05,0.001444757,0.015676618
14897,1497.626159,1.90E-05,1.56E-05,0.001385808,0.014203787
14898,1497.726741,1.94E-05,1.21E-05,0.001028061,0.010595918
14899,1497.827259,6.74E-06,3.99E-06,0.000148296,0.001590252
14900,1497.927761,2.04E-05,1.57E-05,0.001362443,0.013985634
14901,1498.028262,2.18E-05,1.58E-05,0.00137341,0.014110208
14902,1498.128816,2.06E-05,1.82E-05,0.001390278,0.01429081
14903,1498.229326,1.94E-05,1.82E-05,0.001372874,0.014104843
14904,1498.329829,1.70E-05,1.98E-05,0.001381159,0.014179945
14905,1498.430381,2.04E-05,1.54E-05,0.001366436,0.014023185
14906,1498.530893,2.09E-05,1.82E-05,0.001371443,0.014105439
14907,1498.6315,1.90E-05,1.82E-05,0.001389623,0.01426816
14908,1498.732068,1.12E-05,1.26E-05,0.000959098,0.009829402
14909,1498.832574,3.52E-06,4.29E-06,0.000163138,0.001709461
14910,1498.933077,1.86E-05,1.53E-05,0.001362085,0.013959408
14911,1499.033578,1.93E-05,1.53E-05,0.001370251,0.014048219
14912,1499.134087,1.89E-05,1.57E-05,0.00139153,0.014261603
14913,1499.234621,2.10E-05,1.58E-05,0.001367748,0.014045835
14914,1499.335127,1.95E-05,2.60E-05,0.001389444,0.014349818
14915,1499.435633,1.84E-05,1.53E-05,0.001369655,0.014033318
14916,1499.536189,2.05E-05,1.56E-05,0.001380265,0.014163852
14917,1499.636773,3.19E-05,2.49E-05,0.001399696,0.014564991
14918,1499.737342,5.30E-06,3.64E-06,0.000140369,0.001493096
14919,1499.837848,6.44E-06,2.80E-06,0.000154436,0.001636744
14920,1499.938414,2.25E-05,1.99E-05,0.001371145,0.014135838
14921,1500.038736,0.000342488,0.000341237,0.00186801,0.025517344
14922,1500.138984,2.97E-05,2.66E-05,0.00138545,0.014417171
14923,1500.239249,2.11E-05,2.01E-05,0.001362145,0.014033914
14924,1500.339514,2.04E-05,1.87E-05,0.00138545,0.014244914
14925,1500.439776,1.90E-05,1.77E-05,0.001359582,0.013962388
14926,1500.54004,2.00E-05,1.88E-05,0.001382351,0.014211535
14927,1500.64034,1.96E-05,1.67E-05,0.001368701,0.014050603
14928,1500.740628,1.98E-05,1.66E-05,0.001372039,0.014083982
14929,1500.84088,1.93E-05,1.57E-05,0.001389444,0.014244318
14930,1500.941132,4.88E-05,4.86E-05,0.001458704,0.015561581
14931,1501.041394,2.38E-05,1.81E-05,0.001393914,0.014358163
14932,1501.141657,2.19E-05,1.59E-05,0.001361549,0.013993382
14933,1501.241917,2.05E-05,1.57E-05,0.001367807,0.01404047
14934,1501.342167,1.38E-05,2.34E-05,0.001378715,0.014159679
